"LoanOriginationDate","BorrowerRate","StatedMonthlyIncome","LoanOriginalAmount","MonthlyLoanPayment","LP_CustomerPayments","LP_InterestandFees"
"2010-08-17 00:00:00",0.229230434782609,4095.173913,5847.82608695652,213.32,6656.25130434783,1383.85652173913
"2010-08-18 00:00:00",0.2129,6128.61666673333,7676.66666666667,274.030666666667,7947.21466666667,1439.282
"2010-08-19 00:00:00",0.228306896551724,5216.62931027586,4901.06896551724,181.106896551724,5773.01931034483,998.908620689655
"2010-08-20 00:00:00",0.219019047619048,4521.69047609524,6204.7619047619,215.456666666667,7542.44523809524,1588.9719047619
"2010-08-23 00:00:00",0.290315,4526.68333335,4010,166.1135,4682.2445,1257.6135
"2010-08-24 00:00:00",0.224559259259259,5229.69753088889,5847.66666666667,199.737407407407,6159.41037037037,1158.39296296296
"2010-08-25 00:00:00",0.234134482758621,5018.12931031034,4477.58620689655,165.001379310345,4576.97827586207,1172.04034482759
"2010-08-26 00:00:00",0.235890476190476,5350.15079366667,4333.33333333333,161.709523809524,5179.11523809524,849.077619047619
"2010-08-27 00:00:00",0.226947368421053,6781.16228068421,7036.84210526316,246.597894736842,7526.08894736842,1298.98473684211
"2010-08-30 00:00:00",0.265909090909091,5065.39015154545,4154.54545454545,164.580909090909,3835.68090909091,997.466818181818
"2010-08-31 00:00:00",0.243396875,5081.796875,4426.5625,131.201875,4767.3903125,1135.51875
"2010-09-01 00:00:00",0.258111111111111,3599.537037,3298.44444444444,121.438888888889,3347.94333333333,1038.43111111111
"2010-09-02 00:00:00",0.240478571428571,5907.04166671429,6032.07142857143,217.987857142857,7258.16428571429,1547.52214285714
"2010-09-03 00:00:00",0.252478571428571,7988.14285721429,4528.5,111.635714285714,5122.82285714286,1287.31071428571
"2010-09-07 00:00:00",0.239208333333333,6795.48611108333,6175,218.001666666667,7236.38916666667,1263.91666666667
"2010-09-08 00:00:00",0.230333333333333,4998.67063495238,5091.04761904762,184.213333333333,6196.57047619048,1378.01619047619
"2010-09-09 00:00:00",0.204611764705882,6990.38725488235,6188.23529411765,211.185882352941,6634.54058823529,1148.48352941176
"2010-09-10 00:00:00",0.250510526315789,4788.135965,4136.84210526316,155.231578947368,5047.84526315789,1267.76736842105
"2010-09-13 00:00:00",0.248854545454545,7126.98484836364,2621.81818181818,64.3772727272727,3403.24636363636,781.343636363636
"2010-09-14 00:00:00",0.248294117647059,5483.95588229412,5264.70588235294,185.424117647059,6085.47411764706,1079.05882352941
"2010-09-15 00:00:00",0.22805,4992.94444444444,4386.11111111111,129.862777777778,5498.97388888889,1112.87277777778
"2010-09-16 00:00:00",0.190066666666667,5774.05092594444,6606.88888888889,235.952777777778,7664.69166666667,1433.61944444444
"2010-09-17 00:00:00",0.225946153846154,4695.50641015385,5823.07692307692,174.446923076923,6971.89307692308,1143.58769230769
"2010-09-20 00:00:00",0.2859,4956.68452371429,4771.42857142857,193.261428571429,5212.82642857143,1175.77428571429
"2010-09-21 00:00:00",0.261278260869565,5306.29710143478,4645.78260869565,166.701739130435,5703.05608695652,1252.83782608696
"2010-09-22 00:00:00",0.238694444444444,6036.287037,6650,228.96,6845.14277777778,1434.39555555556
"2010-09-23 00:00:00",0.2255,5592.423611125,4345.83333333333,154.329583333333,4996.405,1082.585
"2010-09-24 00:00:00",0.258119047619048,4271.38095238095,5826.19047619048,187.008571428571,6140.76333333333,1339.72904761905
"2010-09-27 00:00:00",0.211730769230769,5583.26923061538,6153.46153846154,219.930769230769,4181.98307692308,712.24
"2010-09-28 00:00:00",0.232641379310345,7133.362069,6031.03448275862,225.933793103448,7169.05724137931,1620.78172413793
"2010-09-29 00:00:00",0.253935714285714,5426.41964289286,4141.07142857143,154.415,4959.45892857143,1145.95321428571
"2010-09-30 00:00:00",0.22354347826087,6217.4746376087,7950,275.10652173913,8435.77217391304,1658.22043478261
"2010-10-01 00:00:00",0.247175,5544.44444441667,3260.58333333333,123.079166666667,3712.43,920.898333333333
"2010-10-04 00:00:00",0.243735714285714,4578.5714285,3746.42857142857,149.796428571429,4154.03357142857,1309.11071428571
"2010-10-05 00:00:00",0.272769230769231,5926.08974361538,4084.61538461538,169.137692307692,5549.29230769231,1464.67769230769
"2010-10-06 00:00:00",0.277463157894737,6437.23245615789,5100,195.417894736842,6028.16684210526,1341.34421052632
"2010-10-07 00:00:00",0.216821052631579,5161.84210521053,5789.47368421053,216.171578947368,6475.86105263158,1137.97
"2010-10-08 00:00:00",0.248655555555556,5952.27314816667,8500,318.12,9337.08611111111,2258.02111111111
"2010-10-12 00:00:00",0.223631578947368,5342.65789473684,5226.31578947368,175.486842105263,5241.47631578947,1227.80263157895
"2010-10-13 00:00:00",0.225381578947368,4535.55921055263,4680.26315789474,170.355263157895,5470.52289473684,1146.43236842105
"2010-10-14 00:00:00",0.254817857142857,5680.97916675,4417.85714285714,172.157142857143,5538.63142857143,1361.5975
"2010-10-15 00:00:00",0.261138095238095,5066.61507942857,6278.57142857143,239.637142857143,7166.7480952381,1310.88857142857
"2010-10-18 00:00:00",0.2316,6304.147436,5751.53846153846,213.813846153846,6110.36923076923,1317.01307692308
"2010-10-19 00:00:00",0.2221,5444.80654757143,6135.71428571429,225.448571428571,6986.04464285714,1248.60178571429
"2010-10-20 00:00:00",0.25542,5584.15,4552,164.4952,6038.3812,1627.808
"2010-10-21 00:00:00",0.240972,5949.03999988,5172.04,190.7892,6190.7956,1387.87
"2010-10-22 00:00:00",0.215726086956522,6534.50362317391,5133.69565217391,182.516086956522,5986.95652173913,1138.17695652174
"2010-10-25 00:00:00",0.245855555555556,4935.06790114815,5411.11111111111,200.142962962963,6062.95259259259,1505.24148148148
"2010-10-26 00:00:00",0.233242105263158,5908.66228063158,6036.84210526316,223.143684210526,6928.93052631579,1600.48684210526
"2010-10-27 00:00:00",0.190431818181818,5999.29166677273,7930.31818181818,269.895,9556.10727272727,1872.36636363636
"2010-10-28 00:00:00",0.207310344827586,4788.16091955172,6121.55172413793,215.58724137931,6425.33931034483,1328.18206896552
"2010-10-29 00:00:00",0.245362068965517,4907.38505744828,4558.62068965517,172.710344827586,4763.29517241379,993.581724137931
"2010-11-01 00:00:00",0.207166666666667,6294.70370377778,2222.22222222222,91.1655555555556,2842.47666666667,620.255555555556
"2010-11-02 00:00:00",0.23207,4973.17916665,3830,123.4685,4778.466,1036.5075
"2010-11-03 00:00:00",0.27575,5201.50694441667,4248.33333333333,150.859583333333,4907.61041666667,1084.89
"2010-11-04 00:00:00",0.27225,6222.43055555556,4961.11111111111,171.11,6288.99,1674.09444444444
"2010-11-05 00:00:00",0.235315,5049.7374999,5035,159.148,5881.2705,1240.607
"2010-11-08 00:00:00",0.219788235294118,5949.79411758824,4752.94117647059,144.845294117647,6043.40294117647,1328.28941176471
"2010-11-09 00:00:00",0.210978260869565,5582.18840578261,4599.95652173913,141.799565217391,5146.91217391304,1278.55608695652
"2010-11-10 00:00:00",0.250038461538462,5894.28205130769,6157.69230769231,222.518461538462,7163.08230769231,1593.33615384615
"2010-11-12 00:00:00",0.294925925925926,4307.66049381481,3129.62962962963,117.231111111111,3261.42481481481,1072.72296296296
"2010-11-15 00:00:00",0.239238095238095,5752.188492,5388.09523809524,184.61380952381,6179.80976190476,1441.71261904762
"2010-11-16 00:00:00",0.250225806451613,5691.08602154839,4383.87096774194,164.350967741935,5018.61419354839,1079.81032258065
"2010-11-17 00:00:00",0.235682142857143,4111.64285714286,4837.5,168.217857142857,5093.31107142857,950.587857142857
"2010-11-18 00:00:00",0.234839285714286,4974.889881,5841.07142857143,194.852857142857,6714.15142857143,1536.0175
"2010-11-19 00:00:00",0.218160869565217,6445.53623191304,5360.86956521739,171.952173913043,5246.89,1206.92826086957
"2010-11-22 00:00:00",0.275689285714286,5213.47619046429,3707.14285714286,141.819642857143,4746.14607142857,1348.24785714286
"2010-11-23 00:00:00",0.241084444444444,4730.2574074,4681.66666666667,162.566666666667,5532.328,1199.08377777778
"2010-11-24 00:00:00",0.226614285714286,4633.18809522857,5524.28571428571,192.66,6151.36257142857,1249.55971428571
"2010-11-26 00:00:00",0.249686206896552,6338.88505744828,6079.31034482759,231.096551724138,6367.75620689655,1613.54172413793
"2010-11-29 00:00:00",0.151666666666667,2377.77777766667,3166.66666666667,107.96,3701.89,535.223333333333
"2010-11-30 00:00:00",0.235676315789474,5234.34868418421,5574.07894736842,198.783157894737,5856.59842105263,1278.3975
"2010-12-01 00:00:00",0.248331578947368,8133.33333326316,3236.84210526316,116.2,3580.36473684211,870.382105263158
"2010-12-02 00:00:00",0.251790909090909,5662.80303036364,5026.13636363636,171.606818181818,6013.89,1194.62409090909
"2010-12-03 00:00:00",0.261909090909091,5874.534091,4940.90909090909,188.460454545455,5713.63818181818,1268.69727272727
"2010-12-06 00:00:00",0.253216666666667,5897.06666666667,4645,175.215333333333,5924.96666666667,1603.61666666667
"2010-12-07 00:00:00",0.267204166666667,6446.72569441667,4829.16666666667,190.875,5863.8625,1529.61083333333
"2010-12-08 00:00:00",0.254110810810811,5748.10135127027,5039.18918918919,192.315135135135,5759.99243243243,1165.48135135135
"2010-12-09 00:00:00",0.262895238095238,5366.31349204762,7240.47619047619,234.454285714286,7646.78380952381,1651.20476190476
"2010-12-10 00:00:00",0.251644827586207,6136.98850582759,4879.31034482759,176.911379310345,5539.0775862069,1479.15482758621
"2010-12-13 00:00:00",0.228942857142857,5608.20833335714,5253.57142857143,186.345357142857,5752.05142857143,1416.20392857143
"2010-12-14 00:00:00",0.245717948717949,4525.25854707692,4974.69230769231,189.136666666667,6176.53487179487,1440.22692307692
"2010-12-15 00:00:00",0.227678125,5290.453125,4584.375,165.5809375,4660.2359375,1034.6403125
"2010-12-16 00:00:00",0.276127777777778,4864.54398155556,5411.11111111111,206.146388888889,5510.735,1588.91888888889
"2010-12-17 00:00:00",0.21738,4959.56250005,6206.8,210.2515,7217.747,1654.859
"2010-12-20 00:00:00",0.260103846153846,4685.62820515385,4915.38461538462,192.431538461538,5452.33807692308,1306.54230769231
"2010-12-21 00:00:00",0.234992,5629.60666666,6020,200.9492,7217.2926,1488.3872
"2010-12-22 00:00:00",0.234442307692308,5304.51602565385,6065.38461538462,209.126538461538,7072.73230769231,1551.12269230769
"2010-12-23 00:00:00",0.260333333333333,6164.6805555,5604.16666666667,207.319166666667,5608.28166666667,1357.29625
"2010-12-24 00:00:00",0.262119047619048,5852.68650795238,7385.71428571429,266.674761904762,7682.23333333333,1581.49285714286
"2010-12-27 00:00:00",0.2355,4976.52777766667,4700,187.34,6299.73333333333,1599.73333333333
"2010-12-28 00:00:00",0.3128125,4855.52083325,3881.25,162.065625,4845.68875,1234.169375
"2010-12-29 00:00:00",0.218318181818182,5684.12626263636,7068.18181818182,257.087272727273,7352.30575757576,1637.99878787879
"2010-12-30 00:00:00",0.243345454545455,7144.45707066667,6257.57575757576,226.523939393939,6766.29848484848,1641.16606060606
"2010-12-31 00:00:00",0.2897,4650.7666666,2015,94.311,2312.358,543.334
"2011-01-03 00:00:00",0.3079,4072.7833332,3960,170.52,4969.844,1549.148
"2011-01-04 00:00:00",0.257777777777778,6379.62037033333,5744.44444444444,194.654444444444,5545.03666666667,1446.76333333333
"2011-01-05 00:00:00",0.2700625,4888.6145833125,6031.25,232.07625,7286.23625,1636.096875
"2011-01-06 00:00:00",0.218277777777778,6403.85648133333,8183.33333333333,273.158888888889,9688.63222222222,1860.00111111111
"2011-01-07 00:00:00",0.23255,5676.66666665,6630,225.122,6469.301,1536.3115
"2011-01-10 00:00:00",0.208368421052632,7508.754386,6582.68421052632,212.917894736842,8000.94157894737,1506.92263157895
"2011-01-11 00:00:00",0.232611111111111,5949.074074,6361.11111111111,219.767222222222,6630.46333333333,1683.25611111111
"2011-01-12 00:00:00",0.227631578947368,5480.71491231579,7210.52631578947,254.763684210526,7746.02210526316,1644.30736842105
"2011-01-13 00:00:00",0.214375,6387.984375,8093.75,272.85375,9102.851875,1729.859375
"2011-01-14 00:00:00",0.219058823529412,6251.54901970588,8347.05882352941,275.883529411765,10032.43,2510.04117647059
"2011-01-18 00:00:00",0.21553125,8089.375,7712.5,267.845,8795.42625,2036.96625
"2011-01-19 00:00:00",0.20018,8176.45333332,9360,316.2556,9116.974,2140.2332
"2011-01-20 00:00:00",0.206265217391304,5800.64130434783,8200,286.456086956522,8835.07173913044,1767.28434782609
"2011-01-21 00:00:00",0.215463636363636,6590.37499990909,6977.27272727273,213.409090909091,7908.04045454545,1706.64409090909
"2011-01-24 00:00:00",0.177347368421053,5612.71491231579,9289.47368421053,300.552631578947,10769.1826315789,2250.96578947368
"2011-01-25 00:00:00",0.234941666666667,5166.2916666875,6228.125,225.852291666667,7301.71104166667,1687.03
"2011-01-26 00:00:00",0.200234375,5871.89322921875,7578.125,232.94,7982.98125,1539.4109375
"2011-01-27 00:00:00",0.2206125,5656.9505208125,6475,220.8615625,7380.7825,1405.900625
"2011-01-28 00:00:00",0.212110810810811,5736.90315318919,7181.08108108108,227.31027027027,7878.82351351351,1774.4472972973
"2011-01-31 00:00:00",0.217975,6084.92534722917,6566.66666666667,240.56625,7124.7675,1455.96291666667
"2011-02-01 00:00:00",0.230863636363636,4734.060606,5500,197.854545454545,5872.56272727273,1359.75636363636
"2011-02-02 00:00:00",0.22678125,5272.39583325,6681.25,262.1475,6857.33,1463.09
"2011-02-03 00:00:00",0.171573684210526,6343.20175436842,7278.94736842105,245.432631578947,8181.46684210526,1345.72421052632
"2011-02-04 00:00:00",0.193384210526316,8511.03508773684,8544.73684210526,301.565263157895,10028.4636842105,1823.02631578947
"2011-02-07 00:00:00",0.232830434782609,7570.71739130435,6691.30434782609,239.566086956522,6921.27434782609,1637.11608695652
"2011-02-08 00:00:00",0.233186956521739,6958.88768104348,4908.69565217391,173.787826086957,5568.30347826087,1425.75304347826
"2011-02-09 00:00:00",0.208333333333333,5716.96296288889,6361.11111111111,207.415,6524.65888888889,1217.39666666667
"2011-02-10 00:00:00",0.236225,5372.28125008333,6120.83333333333,238.261666666667,7003.67666666667,1769.77833333333
"2011-02-11 00:00:00",0.197071428571429,6556.54761895238,8080.95238095238,263.454285714286,8248.29047619048,2237.97571428571
"2011-02-14 00:00:00",0.210981481481481,7005.19444444444,8637.03703703704,302.620740740741,10254.857037037,1883.45703703704
"2011-02-15 00:00:00",0.201552173913043,5586.58333326087,7869.5652173913,235.441739130435,8280.25695652174,1815.37347826087
"2011-02-16 00:00:00",0.235478571428571,5235.27976189286,6930.35714285714,248.111428571429,7561.49,1793.18892857143
"2011-02-17 00:00:00",0.20796,5231.0416666,6907.5,233.129,7249.7145,1421.258
"2011-02-18 00:00:00",0.209754545454545,10708.5757575,7906.77272727273,261.005909090909,8439.85272727273,2222.63545454545
"2011-02-22 00:00:00",0.233471428571429,4939.5277777619,6547.61904761905,218.44380952381,7687.27095238095,1828.55
"2011-02-23 00:00:00",0.204450746268657,4887.60074623881,5378.68656716418,217.069701492537,5836.49194029851,1172.73
"2011-02-24 00:00:00",0.173674545454545,6635.19848481818,5311.18181818182,259.557818181818,5777.93181818182,1050.26018181818
"2011-02-25 00:00:00",0.168021276595745,6336.02836874468,6752.12765957447,266.472127659574,7058.52042553191,1218.93531914894
"2011-02-28 00:00:00",0.178655555555556,6140.6738682963,5714.62962962963,247.013456790123,5909.68913580247,1053.5024691358
"2011-03-01 00:00:00",0.148733333333333,6122.62037038889,5527.77777777778,246.267222222222,6254.20722222222,1199.70833333333
"2011-03-02 00:00:00",0.214645,6742.30416665,5145,197.8045,5901.846,1303.0245
"2011-03-03 00:00:00",0.184721052631579,5071.67105257895,6631.57894736842,225.626315789474,6815.20736842105,1238.84684210526
"2011-03-04 00:00:00",0.220471428571429,4756.00793647619,4952.38095238095,166.693333333333,5485.37380952381,1405.29619047619
"2011-03-07 00:00:00",0.227731818181818,4641.57196968182,5590.90909090909,202.886818181818,5031.775,1410.855
"2011-03-08 00:00:00",0.212258064516129,4864.1774193871,5511.29032258064,212.585161290323,5851.04548387097,1241.38677419355
"2011-03-09 00:00:00",0.211548571428571,5398.89523802857,6194.28571428571,251.404857142857,6909.00085714286,1514.61457142857
"2011-03-10 00:00:00",0.216184,5375.52000004,6340,236.4972,7589.2364,1863.1036
"2011-03-11 00:00:00",0.230613043478261,5294.99637678261,6077.65217391304,207.78,5625.91565217391,1495.87608695652
"2011-03-14 00:00:00",0.2363625,4247.979166625,4731.25,178.870625,5845.535625,1511.168125
"2011-03-15 00:00:00",0.208944827586207,4571.13793096552,6041.06896551724,227.293103448276,6157.69137931034,1076.57310344828
"2011-03-16 00:00:00",0.2177375,5992.09114584375,7131.65625,280.4471875,7220.8415625,1784.00375
"2011-03-17 00:00:00",0.21514,5635.56111106667,6845.93333333333,249.809333333333,6713.53433333333,1636.03766666667
"2011-03-18 00:00:00",0.2345675,5214.629166625,5985.175,227.5725,6690.81275,1663.26575
"2011-03-21 00:00:00",0.214433333333333,4936.98055556667,5034.63333333333,184.129666666667,5626.99733333333,1048.32033333333
"2011-03-22 00:00:00",0.216833333333333,5750.20833333333,6158.9375,232.730208333333,7082.56916666667,1611.26125
"2011-03-23 00:00:00",0.233132,5036.39999996,6302.16,225.3316,6975.2372,1444.9912
"2011-03-24 00:00:00",0.230489743589744,7644.56410258974,7016.02564102564,246.567692307692,8164.85256410256,2045.54615384615
"2011-03-25 00:00:00",0.208444736842105,5216.29166671053,5944.55263157895,208.214473684211,5955.85710526316,1310.97631578947
"2011-03-28 00:00:00",0.242517073170732,4692.65650417073,5640.68292682927,217.040487804878,5975.40536585366,1448.67512195122
"2011-03-29 00:00:00",0.212422857142857,6090.09761904286,7684.07142857143,263.091142857143,8490.25085714286,2017.45914285714
"2011-03-30 00:00:00",0.219774358974359,5220.22008553846,6685.82051282051,252.792051282051,6908.8141025641,1637.14487179487
"2011-03-31 00:00:00",0.242737931034483,5012.48563217241,7416.06896551724,280.736896551724,8684.34103448276,2357.3124137931
"2011-04-01 00:00:00",0.25066,3997.0000002,6493.5,241.665,7529.473,1575.323
"2011-04-04 00:00:00",0.234126666666667,4987.47500003333,5264.23333333333,209.167333333333,5616.71033333333,1346.81866666667
"2011-04-05 00:00:00",0.220680769230769,23420.5064103462,6760.53846153846,252.808076923077,7540.67423076923,1707.10769230769
"2011-04-06 00:00:00",0.22383125,4864.66666678125,6381.1875,242.2390625,6732.460625,1403.648125
"2011-04-07 00:00:00",0.200573076923077,5782.68589742308,6840.30769230769,239.852692307692,7228.24884615385,1575.43076923077
"2011-04-08 00:00:00",0.206181481481481,5779.00308648148,7643,280.353703703704,8659.53888888889,1979.8862962963
"2011-04-11 00:00:00",0.216485714285714,5189.55952378571,5800.25,208.781785714286,6289.3975,1222.49642857143
"2011-04-12 00:00:00",0.215824444444444,4766.2296296,6813.8,251.778444444444,6977.54044444444,1503.05066666667
"2011-04-13 00:00:00",0.206254545454545,6110.50378790909,6862,226.861363636364,6389.70545454545,1423.35409090909
"2011-04-14 00:00:00",0.229771428571429,5939.23809528571,6648.91428571429,239.491142857143,6830.96171428571,1707.47914285714
"2011-04-15 00:00:00",0.212991176470588,6316.17156864706,7262.05882352941,255.688235294118,7464.40558823529,2121.92205882353
"2011-04-18 00:00:00",0.209609523809524,5903.07936514286,6516.14285714286,219.570476190476,6827.37380952381,1994.07
"2011-04-19 00:00:00",0.221785714285714,5476.45039683333,6149.42857142857,221.568333333333,6767.09428571429,1773.11095238095
"2011-04-20 00:00:00",0.264453571428571,4544.02083339286,4866.17857142857,189.379285714286,4789.17071428571,1593.88821428571
"2011-04-21 00:00:00",0.228808333333333,6462.82638883333,6746.91666666667,227.025416666667,6420.4675,1677.14958333333
"2011-04-22 00:00:00",0.196191666666667,8432.88888883333,7744.58333333333,270.73625,7663.74625,1791.765
"2011-04-25 00:00:00",0.238541666666667,5154.40972225,6997.08333333333,246.835416666667,7538.65458333333,2177.58333333333
"2011-04-26 00:00:00",0.235520731707317,10307.2418699024,6079.53658536585,225.180243902439,6627.26585365854,1721.20280487805
"2011-04-27 00:00:00",0.206422727272727,5665.12878779545,7228.20454545455,251.193863636364,7110.64454545455,1933.99340909091
"2011-04-28 00:00:00",0.24956,5491.22333336,7153.98,248.8674,7703.193,2071.2456
"2011-04-29 00:00:00",0.229314414414414,5746.58708709009,6356.54054054054,244.67972972973,6674.82477477477,1789.55504504505
"2011-05-02 00:00:00",0.212022222222222,7252.43518511111,5545.77777777778,176.95,5617.46333333333,1500.95888888889
"2011-05-03 00:00:00",0.226396296296296,5170.26234574074,6135.03703703704,211.917407407407,6265.41111111111,1836.13148148148
"2011-05-04 00:00:00",0.246746428571429,4695.06845239286,5607.14285714286,204.635357142857,5847.32214285714,1333.52321428571
"2011-05-05 00:00:00",0.205847058823529,5638.84803917647,5419.64705882353,222.907058823529,6018.79352941177,1453.49882352941
"2011-05-06 00:00:00",0.226694736842105,30780.7061403158,6856.36842105263,264.133157894737,8117.44947368421,1994.25526315789
"2011-05-09 00:00:00",0.226183333333333,5181.33333325,6607.875,235.29125,6042.56458333333,1279.47291666667
"2011-05-10 00:00:00",0.20744,6001.77222226667,7033.04444444444,256.560666666667,7689.63955555556,1993.17088888889
"2011-05-11 00:00:00",0.209469565217391,6159.557971,6378.34782608696,254.569565217391,5830.75695652174,1452.7852173913
"2011-05-12 00:00:00",0.2334,5917.78703705556,8027.91666666667,266.127222222222,8022.18916666667,2186.71444444444
"2011-05-13 00:00:00",0.229515151515152,4482.23232321212,6036.24242424242,234.099696969697,6544.60666666667,1645.71272727273
"2011-05-16 00:00:00",0.232656756756757,4557.63963964865,5761.64864864865,213.236756756757,5583.61594594595,1616.81378378378
"2011-05-17 00:00:00",0.240802564102564,4532.64743594872,7204.25641025641,247.587948717949,6633.60076923077,2302.03769230769
"2011-05-18 00:00:00",0.239594285714286,4596.42857148571,5776,202.453428571429,5203.08114285714,1537.03342857143
"2011-05-19 00:00:00",0.234405555555556,5502.15972225,7929.36111111111,286.007777777778,8349.95722222222,2175.88611111111
"2011-05-20 00:00:00",0.243627272727273,4489.10606060606,7187.27272727273,246.991212121212,7762.46666666667,2223.32787878788
"2011-05-23 00:00:00",0.207585106382979,4876.48404255319,6627.53191489362,230.943404255319,7046.90085106383,1409.76106382979
"2011-05-24 00:00:00",0.242634285714286,5107.97380951429,6543.17142857143,240.002571428571,6285.97342857143,1859.94742857143
"2011-05-25 00:00:00",0.209424615384615,4808.2641026,8310.70769230769,279.571538461538,8571.07307692308,2133.17276923077
"2011-05-26 00:00:00",0.241077906976744,5723.85174419767,7979.56976744186,284.258837209302,7887.72651162791,2662.71686046512
"2011-05-27 00:00:00",0.229922727272727,5403.78282830303,6850.21212121212,256.314848484848,6826.66712121212,1829.56075757576
"2011-05-31 00:00:00",0.2323125,5108.1119791875,7140.5625,248.44625,6399.59125,1595.264375
"2011-06-01 00:00:00",0.248752631578947,4916.12719294737,3626.31578947368,146.926842105263,3814.62578947368,1187.95368421053
"2011-06-02 00:00:00",0.251753846153846,4784.84294873077,5613.03846153846,227.335769230769,5941.19884615385,1556.095
"2011-06-03 00:00:00",0.248011111111111,6404.87962966667,6727.77777777778,243.018888888889,6789.06722222222,2134.44111111111
"2011-06-06 00:00:00",0.230373684210526,5638.85964910526,7487.68421052632,304.496842105263,7279.65526315789,1880.08263157895
"2011-06-07 00:00:00",0.2364,4916.08712120455,4959.36363636364,181.304545454545,5491.26954545455,1558.4425
"2011-06-08 00:00:00",0.235524444444444,4060.5925926,5175.84444444444,184.599555555556,5310.96577777778,1540.91911111111
"2011-06-09 00:00:00",0.2522125,5547.9375,7699.6875,313.7175,8878.63375,2203.770625
"2011-06-10 00:00:00",0.258509756097561,4467.7215447561,5677.82926829268,221.064390243902,5903.5343902439,1941.92682926829
"2011-06-13 00:00:00",0.240426315789474,5721.10526321053,5887.73684210526,241.545789473684,7177.66947368421,2311.65052631579
"2011-06-14 00:00:00",0.2575578125,4608.27083334375,5844.59375,214.92078125,5711.6609375,1750.4990625
"2011-06-15 00:00:00",0.201415625,5512.52864578125,7409.75,274.6396875,7982.8946875,1820.3903125
"2011-06-16 00:00:00",0.255226315789474,8310.07456147368,6553.1052631579,239.389473684211,6354.89684210526,1903.23578947368
"2011-06-17 00:00:00",0.235103225806452,5116.53225796774,6284.1935483871,232.36064516129,5760.84709677419,1553.04870967742
"2011-06-20 00:00:00",0.260960526315789,5193.33771934211,6030.36842105263,230.060526315789,5078.48078947368,1782.21342105263
"2011-06-21 00:00:00",0.238449152542373,5649.96468927119,6275.74576271186,236.035762711864,6537.21372881356,1782.79355932203
"2011-06-22 00:00:00",0.235910526315789,5667.46491228947,6767.55263157895,265.271052631579,7160.27342105263,1935.36894736842
"2011-06-23 00:00:00",0.252784782608696,5480.50181158696,6430.26086956522,255.378260869565,6158.60869565217,1504.52195652174
"2011-06-24 00:00:00",0.247234090909091,6588.05871213636,7125.18181818182,242.020909090909,6945.76886363636,1824.12977272727
"2011-06-27 00:00:00",0.240030612244898,5035.04081632653,6248.10204081633,226.244489795918,5930.86836734694,1925.48142857143
"2011-06-28 00:00:00",0.251648571428571,4687.56904764286,6114.35714285714,225.634142857143,6288.01157142857,1797.54185714286
"2011-06-29 00:00:00",0.232134482758621,5613.16522987931,6964.86206896552,246.558275862069,6062.07689655172,1614.89724137931
"2011-06-30 00:00:00",0.264456756756757,4890.37687689189,6077.67567567568,231.655945945946,6629.86720720721,2155.77072072072
"2011-07-01 00:00:00",0.2075,5708.33333316667,5767.66666666667,203.551666666667,6300.75666666667,1126.00333333333
"2011-07-05 00:00:00",0.23831,6758.3333333,5549.9,206.586,5945.296,1598.588
"2011-07-06 00:00:00",0.211396153846154,5006.66987176923,7428.53846153846,268.430769230769,8008.77346153846,1751.91192307692
"2011-07-07 00:00:00",0.207208695652174,4727.60144934783,5936.21739130435,224.77347826087,6537.43695652174,1307.3352173913
"2011-07-08 00:00:00",0.248871428571429,5272.11011907143,5693.75,230.757857142857,6356.32285714286,1505.52642857143
"2011-07-11 00:00:00",0.2219,6155.82440478571,6783.32142857143,245.513928571429,7377.14464285714,1695.48571428571
"2011-07-12 00:00:00",0.226580555555556,5346.12037044444,6800.80555555556,260.369444444444,7170.30805555556,1650.39083333333
"2011-07-13 00:00:00",0.245646153846154,4997.67628203846,5966.26923076923,209.153461538462,5772.07846153846,1582.565
"2011-07-14 00:00:00",0.2282,5114.23106059091,5804,213.084318181818,6262.40431818182,1747.70909090909
"2011-07-15 00:00:00",0.24654375,4670.58854165625,6198.09375,222.805,6849.82125,2102.779375
"2011-07-18 00:00:00",0.219627777777778,4808.77777772222,5588.27777777778,210.987222222222,5945.66555555556,1240.15777777778
"2011-07-19 00:00:00",0.252608333333333,5153.44444451667,5520.81666666667,214.2915,6215.25216666667,1468.983
"2011-07-20 00:00:00",0.241234042553192,5431.78900706383,5557.74468085106,212.795106382979,6094.23021276596,1701.99936170213
"2011-07-21 00:00:00",0.261535820895522,5050.10074629851,6640.49253731343,262.802537313433,6473.33567164179,1586.76940298507
"2011-07-22 00:00:00",0.241160526315789,5010.62719301316,6618.31578947368,246.804473684211,6342.84855263158,1699.11210526316
"2011-07-25 00:00:00",0.262754411764706,5323.89828432353,5979.35294117647,227.985882352941,5898.61117647059,1838.34647058824
"2011-07-26 00:00:00",0.236055555555556,6518.484127,7324.53968253968,249.970634920635,7531.42650793651,1996.68492063492
"2011-07-27 00:00:00",0.230322580645161,5401.23566304301,6453.2688172043,241.297634408602,7074.04032258064,1864.84279569892
"2011-07-28 00:00:00",0.237428571428571,5108.96164022222,6374.95238095238,246.071904761905,6666.70031746032,1623.67888888889
"2011-07-29 00:00:00",0.217763963963964,6295.90240240541,7846.71171171171,267.808738738739,7835.17261261261,2378.61
